,price,area,Bedrooms,Bathrooms,type_of_building,location
1679,3100000.0,1075.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1680,5140000.0,1360.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1681,2800000.0,930.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1682,2600000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1683,3900000.0,976.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1684,3800000.0,1200.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1685,3300000.0,1050.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1686,3300000.0,1058.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1687,4500000.0,1550.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1688,3900000.0,1125.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1689,2630000.0,792.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1690,3300000.0,1054.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1691,2500000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1692,4200000.0,1290.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1693,3800000.0,995.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1694,3700000.0,1150.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1695,3000000.0,899.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1696,4280000.0,1475.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1697,3340000.0,1152.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1698,3000000.0,899.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1699,2700000.0,925.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1700,3500000.0,950.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1701,3500000.0,995.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1702,2500000.0,675.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1703,4280000.0,1475.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1704,3190000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1705,3900000.0,1135.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1706,4500000.0,1300.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1707,3850000.0,1080.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1708,4000000.0,1144.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1709,2650000.0,795.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1710,3300000.0,1065.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1711,2800000.0,920.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1712,3600000.0,1075.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1713,2850000.0,850.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1714,3100000.0,955.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1715,3600000.0,1250.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1716,3900000.0,1180.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1717,4100000.0,1315.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1718,2800000.0,920.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1719,3200000.0,1041.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1720,4800000.0,1475.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1721,4200000.0,1290.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1722,3000000.0,825.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1723,2700000.0,830.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1724,4000000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1725,5200000.0,1465.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1726,4000000.0,1275.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1727,2600000.0,850.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1728,3850000.0,1140.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1729,3800000.0,1290.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1730,4100000.0,1080.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1731,3200000.0,920.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1732,4500000.0,1425.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1733,5500000.0,1720.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1734,4200000.0,1194.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1735,4400000.0,1250.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1736,4500000.0,1350.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1737,4200000.0,1290.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1738,5000000.0,1260.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1739,3600000.0,1030.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1740,4400000.0,1295.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1741,3600000.0,915.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1742,2700000.0,980.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1743,3300000.0,975.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1744,4000000.0,1200.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1745,3060000.0,875.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1746,3350000.0,1025.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1747,3200000.0,1065.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1748,4400000.0,1425.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1749,3200000.0,1010.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1750,4150000.0,1252.0,2.0,3.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1751,3100000.0,980.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1752,2600000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1753,4800000.0,1495.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1754,2900000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1755,4030000.0,1080.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1756,2950000.0,945.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1757,5000000.0,1510.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1758,2500000.0,854.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1759,2900000.0,930.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1760,3500000.0,1015.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1761,4000000.0,1402.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1762,4200000.0,1190.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1763,4000000.0,1190.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1764,1900000.0,650.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1765,3200000.0,1005.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1766,3300000.0,950.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1767,3000000.0,885.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1768,3000000.0,1070.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1769,4000000.0,1102.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1770,3600000.0,980.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1771,2700000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1772,3500000.0,1045.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1773,3600000.0,1144.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1774,3400000.0,1185.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1775,4700000.0,1510.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1776,3600000.0,1125.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1777,3400000.0,975.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1778,4300000.0,1315.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1779,3600000.0,1005.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1780,4250000.0,1215.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1781,5600000.0,1535.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1782,2900000.0,950.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1783,2600000.0,815.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1784,5400000.0,1600.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1785,3000000.0,985.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1786,3200000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1787,4350000.0,1450.0,3.0,3.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1788,3600000.0,1150.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1789,3500000.0,1115.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1790,3200000.0,949.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1791,2600000.0,815.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1792,5000000.0,1300.0,3.0,3.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1793,2900000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1794,3100000.0,825.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1795,4000000.0,1250.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1796,2850000.0,950.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1797,4500000.0,1350.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1798,4500000.0,1360.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1799,3400000.0,1108.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1800,3900000.0,1100.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1801,4500000.0,1400.0,3.0,3.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1802,4800000.0,1550.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1803,3600000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1804,2700000.0,990.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1805,2700000.0,955.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1806,3550000.0,1252.0,2.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1807,5500000.0,1640.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1808,4100000.0,1125.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1809,3000000.0,920.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1810,3800000.0,1196.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1811,2800000.0,985.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1812,4000000.0,1200.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1813,5500000.0,1510.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1814,2800000.0,795.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1815,3500000.0,1041.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1816,2600000.0,885.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1817,3200000.0,1050.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1818,4000000.0,1199.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1819,4300000.0,1350.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1820,4100000.0,1140.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1821,4000000.0,1335.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1822,2800000.0,955.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1823,4600000.0,1380.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1824,5000000.0,1550.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1825,5000000.0,1425.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1826,3100000.0,1000.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1827,3700000.0,1150.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1828,3500000.0,1144.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1829,2950000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1830,3700000.0,1025.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1831,4000000.0,995.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1832,2250000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1833,3900000.0,1199.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1834,5000000.0,1405.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1835,5800000.0,1660.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1836,3800000.0,1108.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1837,4000000.0,1299.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1838,2950000.0,895.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1839,3800000.0,1108.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1840,5000000.0,1498.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1841,2950000.0,960.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1842,4900000.0,1640.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1843,3210000.0,1004.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1844,3080000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1845,4500000.0,1405.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1846,4800000.0,1175.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1847,2830000.0,950.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1848,4000000.0,1252.0,2.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1849,2500000.0,880.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1850,3840000.0,1250.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1851,3100000.0,1075.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1852,3500000.0,976.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1853,3000000.0,807.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1854,3500000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1855,3700000.0,1275.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1856,4600000.0,1335.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1857,3200000.0,1065.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1858,3800000.0,1150.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1859,5500000.0,1550.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1860,3750000.0,1210.0,2.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1861,4200000.0,1150.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1862,4550000.0,1290.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1863,3400000.0,920.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1864,4200000.0,1350.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1865,3700000.0,1105.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1866,4000000.0,1080.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1867,3000000.0,1028.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1868,3500000.0,995.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1869,4000000.0,1040.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1870,4200000.0,1475.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1871,3050000.0,920.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1872,3500000.0,975.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1873,3500000.0,1200.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1874,5700000.0,1630.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1875,3200000.0,1050.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1876,2900000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1877,2850000.0,825.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1878,4000000.0,1315.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1879,3500000.0,1050.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1880,4500000.0,1270.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1881,3000000.0,980.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1882,4500000.0,1350.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1883,4500000.0,1200.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1884,3600000.0,1110.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1885,4500000.0,1120.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1886,3900000.0,1140.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1887,3500000.0,945.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1888,3450000.0,1140.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1889,3500000.0,976.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1890,2800000.0,815.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1891,5670000.0,1510.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1892,3500000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1893,3400000.0,1130.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1894,3500000.0,1041.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1895,3000000.0,950.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1896,3200000.0,1000.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1897,3200000.0,925.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1898,3200000.0,1100.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1899,3200000.0,995.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1900,3700000.0,1280.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1901,2950000.0,945.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1902,4500000.0,1360.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1903,2900000.0,985.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1904,4900000.0,1450.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1905,3500000.0,1050.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1906,3200000.0,815.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1907,4000000.0,1300.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1908,2300000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1909,3000000.0,958.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1910,3000000.0,890.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1911,2750000.0,920.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1912,2800000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1913,3500000.0,1125.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1914,4500000.0,1341.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1915,3200000.0,1065.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1916,4500000.0,1250.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1917,4100000.0,995.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1918,4350000.0,1375.0,3.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1919,3250000.0,1035.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1920,4050000.0,1040.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1921,4200000.0,1510.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1922,4450000.0,1350.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1923,2800000.0,830.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1924,5500000.0,1341.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1925,6900000.0,1710.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1926,3000000.0,800.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1927,4200000.0,1040.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1928,5000000.0,1250.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1929,3300000.0,1000.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1930,4500000.0,1250.0,2.0,2.0,Individual House,"Raj Nagar Extension, Ghaziabad"
1931,3600000.0,885.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1932,6000000.0,1498.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1933,5500000.0,1380.0,3.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1934,3500000.0,895.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1935,4500000.0,1125.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1936,4200000.0,1075.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1937,5500000.0,1450.0,3.0,3.0,Flat,"Raj Nagar Extension, Ghaziabad"
1938,3500000.0,1050.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1939,3400000.0,1000.0,2.0,2.0,Flat,"Raj Nagar Extension, Ghaziabad"
1940,4500000.0,1250.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1941,5000000.0,1200.0,3.0,2.0,Individual House,"Rajendra Nagar, Ghaziabad"
1942,3500000.0,1000.0,2.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1943,5400000.0,1300.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1944,4200000.0,1200.0,3.0,3.0,Flat,"Rajendra Nagar, Ghaziabad"
1945,2700000.0,700.0,2.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1946,5500000.0,1300.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1947,2600000.0,750.0,2.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1948,6500000.0,1400.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1949,5500000.0,1100.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1950,3150000.0,750.0,2.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1951,4500000.0,1100.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1952,4500000.0,900.0,2.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1953,5500000.0,1250.0,3.0,2.0,Flat,"Rajendra Nagar, Ghaziabad"
1954,5560000.0,1400.0,3.0,3.0,Flat,"Rajendra Nagar, Ghaziabad"
1955,2550000.0,540.0,2.0,2.0,Flat,"Rajendra Park, Gurgaon"
1956,2500000.0,560.0,2.0,2.0,Flat,"Rajendra Park, Gurgaon"
1957,3600000.0,1000.0,3.0,2.0,Flat,"Rajendra Park, Gurgaon"
1958,2300000.0,750.0,2.0,2.0,Flat,"Rajendra Park, Gurgaon"
1959,3650000.0,900.0,3.0,2.0,Flat,"Rajendra Park, Gurgaon"
1960,3850000.0,600.0,3.0,2.0,Individual House,"Rajendra Park, Gurgaon"
1961,3800000.0,600.0,3.0,2.0,Individual House,"Rajendra Park, Gurgaon"
1962,2500000.0,760.0,2.0,2.0,Flat,"Rajendra Park, Gurgaon"
1963,3200000.0,900.0,3.0,2.0,Flat,"Rajendra Park, Gurgaon"
1964,3000000.0,700.0,2.0,2.0,Flat,"Rajendra Park, Gurgaon"
1965,13899999.999999998,1440.0,3.0,4.0,Individual House,"Rajouri Garden, New Delhi - West"
1966,22500000.0,1800.0,4.0,4.0,Individual House,"Rajouri Garden, New Delhi - West"
1967,13000000.0,1440.0,3.0,2.0,Flat,"Rajouri Garden, New Delhi - West"
1968,12500000.0,1300.0,2.0,2.0,Flat,"Rajouri Garden, New Delhi - West"
1969,27500000.0,2000.0,3.0,2.0,Flat,"Rajouri Garden, New Delhi - West"
1970,25000000.0,2880.0,3.0,3.0,Flat,"Rajouri Garden, New Delhi - West"
1971,27500000.0,2000.0,3.0,3.0,Flat,"Rajouri Garden, New Delhi - West"
1972,10200000.0,1337.0,3.0,2.0,Flat,"Rajouri Garden, New Delhi - West"
1973,25000000.0,1800.0,3.0,3.0,Flat,"Rajouri Garden, New Delhi - West"
1974,6500000.0,800.0,2.0,2.0,Individual House,"Rajouri Garden, New Delhi - West"
1975,30600000.0,2610.0,4.0,4.0,Flat,"Rajouri Garden, New Delhi - West"
1976,4400000.0,1000.0,3.0,3.0,Flat,"Sahibabad, Ghaziabad"
1977,6800000.0,1690.0,3.0,3.0,Flat,"Sahibabad, Ghaziabad"
1978,3500000.0,891.0,2.0,2.0,Flat,"Sahibabad, Ghaziabad"
